Campus,Year,Building,Room,RoomType,Start,End
UBCV,2023-2024,SWNG,309,General,2023-12-12 07:00,2023-12-12 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-13 07:00,2023-12-13 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-14 07:00,2023-12-14 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-15 07:00,2023-12-15 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-16 07:00,2023-12-16 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-17 07:00,2023-12-17 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-18 07:00,2023-12-18 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-19 07:00,2023-12-19 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-20 07:00,2023-12-20 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-21 07:00,2023-12-21 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-22 07:00,2023-12-22 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-23 07:00,2023-12-23 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-24 07:00,2023-12-24 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-25 07:00,2023-12-25 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-26 07:00,2023-12-26 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-27 07:00,2023-12-27 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-28 07:00,2023-12-28 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-29 07:00,2023-12-29 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-30 07:00,2023-12-30 22:00
UBCV,2023-2024,SWNG,309,General,2023-12-31 07:00,2023-12-31 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-01 07:00,2024-01-01 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-02 07:00,2024-01-02 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-03 07:00,2024-01-03 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-04 07:00,2024-01-04 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-05 07:00,2024-01-05 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-06 07:00,2024-01-06 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-07 07:00,2024-01-07 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-08 07:00,2024-01-08 08:00
UBCV,2023-2024,SWNG,309,General,2024-01-08 12:30,2024-01-08 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-09 07:00,2024-01-09 09:00
UBCV,2023-2024,SWNG,309,General,2024-01-09 11:00,2024-01-09 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-10 07:00,2024-01-10 08:00
UBCV,2023-2024,SWNG,309,General,2024-01-10 12:30,2024-01-10 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-11 07:00,2024-01-11 09:00
UBCV,2023-2024,SWNG,309,General,2024-01-11 12:00,2024-01-11 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-12 07:00,2024-01-12 08:00
UBCV,2023-2024,SWNG,309,General,2024-01-12 12:00,2024-01-12 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-13 07:00,2024-01-13 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-14 07:00,2024-01-14 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-15 07:00,2024-01-15 08:00
UBCV,2023-2024,SWNG,309,General,2024-01-15 12:30,2024-01-15 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-16 07:00,2024-01-16 09:00
UBCV,2023-2024,SWNG,309,General,2024-01-16 11:00,2024-01-16 22:00
UBCV,2023-2024,SWNG,309,General,2024-01-17 07:00,2024-01-17 08:00
UBCV,2023-2024,SWNG,309,General,2024-01-17 12:30,2024-01-17 22:00
